id,classificador,score_f1,precision,train_time,test_time,transacao
199,movielens-SGD Classifier - Sem Tratamento,0.117360607344734,0.405220566197106,16.2539479732513,0.053912878036499,28/09/2020 23:16:05
200,movielens-Perceptron - upsampled,0.140016311099932,0.150858175248419,12.3550217151642,0.0857405662536621,28/09/2020 23:16:05
201,movielens-Perceptron-Tratamento Parcial,0.0989911727616646,0.100954642132858,4.95211887359619,0.034677267074585,28/09/2020 23:16:05
202,Perceptron - Sem Tratamento,0.397206869324911,0.409514118544899,3.08339858055115,0.022268533706665,28/09/2020 23:16:05
203,movielens- RidgeClassifier - upsampled,0.0251091703056769,0.791005291005291,11.8825280666351,0.074514627456665,28/09/2020 23:16:05
204,movielens- RidgeClassifier - Tratamento Parcial,0.00170777988614801,0.295081967213115,5.06639695167542,0.0299651622772217,28/09/2020 23:16:05
205,movielens- RidgeClassifier - Sem Tratamento ,0.488577973131926,0.690282515525234,2.92542767524719,0.0339164733886719,28/09/2020 23:16:05
206,LogisticRegression-upsampled,0.538704900376952,0.381403993709193,7.51202154159546,0.0259335041046143,29/09/2020 21:08:00
207,LogisticRegression-Parcial,0.211574507966261,0.147935779816514,2.21537971496582,0.00501847267150879,29/09/2020 21:08:00
208,LogisticRegression-Sem Tratamento,0.572781065088757,0.539576365663322,0.937442541122437,0.00398850440979004,29/09/2020 21:08:00
209,LogisticRegression-upsampled,0.612441852391863,0.612441852391863,0.0,55555.0,29/09/2020 21:08:00
210,LogisticRegression-upsampled,0.563692143524076,0.601994301994302,0.0,55555.0,30/09/2020 11:03:43
211,LogisticRegression-upsampled,0.0124378109452736,0.757575757575758,0.0,55555.0,30/09/2020 11:49:16
212,LogisticRegression-upsampled,0.532724696993546,0.374761925853745,13.5519587993622,0.0301117897033691,30/09/2020 13:56:29
213,LogisticRegression-Parcial,0.211574507966261,0.147935779816514,3.55173110961914,0.0100491046905518,30/09/2020 13:56:29
214,LogisticRegression-upsampled,0.231986933852629,0.231986933852629,430.616755723953,55555.0,30/09/2020 11:49:16
215,LogisticRegression-upsampled,0.570876132930514,0.550839552238806,0.0,55555.0,30/09/2020 11:31:32
216,LogisticRegression-upsampled,0.323016815112376,0.308108756617327,106.336394071579,55555.0,30/09/2020 11:49:16
217,LogisticRegression-upsampled,0.0486629727776439,0.615853658536585,0.0,55555.0,30/09/2020 11:49:16
218,LogisticRegression-upsampled,0.0730377045292862,0.669565217391304,0.0,55555.0,30/09/2020 15:29:21
219,LogisticRegression-upsampled,0.0730377045292862,0.669565217391304,0.0,55555.0,30/09/2020 15:29:21
220,LogisticRegression-upsampled,0.354584442221959,0.34905802059172,129.762236118317,55555.0,30/09/2020 15:29:21
221,LogisticRegression-upsampled,0.1375306988167,0.626016260162602,189.904617786407,55555.0,30/09/2020 15:29:21
222,LogisticRegression-upsampled,0.0976316061640294,0.981288981288981,78.0253713130951,55555.0,30/09/2020 15:29:21
223,LogisticRegression-upsampled,0.0976316061640294,0.981288981288981,83.0956559181213,55555.0,30/09/2020 15:29:21
224,LogisticRegression-upsampled,0.0432984675261494,0.717741935483871,0.000992298126220703,55555.0,30/09/2020 16:00:37
225,movielens-grid-LogisticRegression-upsampled,0.466149410831415,0.704444444444444,0.0,55555.0,30/09/2020 11:31:32
226,LogisticRegression-upsampled,0.465515906803932,0.703679868952203,0.0,55555.0,30/09/2020 11:31:32
227,RandomForest-Semtratamento-tmdb,0.0284035259549461,0.597938144329897,0.0,55555.0,30/09/2020 21:51:46
228,LogisticRegression-semtratamento-tmdb,0.570876132930514,0.550839552238806,0.0,55555.0,30/09/2020 21:48:47
229,ExtraTreesClassifier-semtratamento,0.0402229222195299,0.592857142857143,0.0,55555.0,30/09/2020 21:55:00
230,RandomForest-upsampled-tmdb,0.131584897128646,0.667431192660551,232.424726724625,55555.0,30/09/2020 21:51:46
231,ExtraTreesClassifier-upsampled-upsampled,0.120191213293877,0.650246305418719,181.604516983032,55555.0,30/09/2020 21:55:00
232,ExtraTreesClassifier-upsampled-tf-idf-tmdb,0.067458232636335,0.975683890577508,77.9945571422577,55555.0,30/09/2020 21:55:00
233,RandomForest-upsampled-tf-idf,0.088339222614841,0.97926267281106,111.927673816681,55555.0,30/09/2020 21:51:46
234,LogisticRegression-upsampled,0.000809201780243917,0.736842105263158,0.0,55555.0,30/09/2020 21:55:00
235,LogisticRegression-upsampled,0.000115653732724224,0.666666666666667,0.0,55555.0,30/09/2020 21:51:46
236,LogisticRegression-semtratamento-tmdb,0.572730824326084,0.595612134344529,0.0,55555.0,01/10/2020 21:04:37
237,ExtraTreesClassifier-semtratamento,0.123153828675301,0.654589371980676,0.000996828079223633,55555.0,01/10/2020 22:20:52
238,ExtraTreesClassifier-semtratamento,0.163905456151977,0.687037037037037,0.0,55555.0,01/10/2020 22:20:52
239,ExtraTreesClassifier-upsampled-upsampled,0.113553113553114,0.650918635170604,345.139809608459,55555.0,01/10/2020 22:20:52
240,LogisticRegression-upsampled,0.0217521282350596,0.707407407407407,0.0,55555.0,01/10/2020 22:20:52
241,ExtraTreesClassifier-upsampled-tf-idf-tmdb,0.062388028243229,0.983388704318937,83.2499577999115,55555.0,01/10/2020 22:20:52
242,LogisticRegression-upsampled,0.062388028243229,0.983388704318937,0.0,55555.0,01/10/2020 22:20:52
243,LogisticRegression-semtratamento-tmdb,0.572730824326084,0.595612134344529,0.0,55555.0,02/10/2020 10:04:58
244,LogisticRegression-semtratamento-tmdb,0.457009033121445,0.686087393269714,0.0,55555.0,02/10/2020 11:29:38
245,LogisticRegression-semtratamento-td-ifdf-tmdb,0.587312383802657,0.503381267003498,5.65388131141663,55555.0,02/10/2020 11:29:38
246,movielens-grid-LogisticRegression-upsampled,0.430469581674092,0.676330297961965,5.65388131141663,55555.0,02/10/2020 11:29:38
247,LogisticRegression-upsampled,0.430469581674092,0.676330297961965,0.000997543334960938,55555.0,02/10/2020 11:29:38
248,LogisticRegression-upsampled,0.541898344999019,0.702748557855446,15.7162306308746,55555.0,02/10/2020 11:29:38
